team_name,country_code,confederation,fifa_rank,fifa_points,wins_last_10_matches,losses_last_10_matches,draws_last_10_matches,win_rate_last_year,goals_scored_avg,goals_conceded_avg,clean_sheets_last_10,shots_per_game,shots_on_target_ratio,avg_player_rating,star_players_count,market_value_million_eur,experience_avg_caps,coach_experience_years,recent_form_score,possession_avg,passing_accuracy,host_advantage,travel_distance_avg,climate_similarity_score,winner,points_per_match_last_10,goal_difference_avg,performance_index,value_per_cap,dominance_score,shot_quality,defensive_solidity,rank_tier,log_market_value,conf_AFC,conf_CAF,conf_CONCACAF,conf_CONMEBOL,conf_OFC,conf_UEFA,rank_Developing,rank_Elite,rank_Mid,rank_Strong
Serbia,SRB,UEFA,23,1502.8,4,2,4,0.447,1.23,1.47,1,9.3,0.338,75.0,1,308.0,32,15,4.8,46.0,79.3,0,8.8,0.52,0,1.6,-0.24,47.519999999999996,9.625,62.65,3.1434000000000006,0.1,Mid,5.733341276897746,False,False,False,False,False,True,False,False,True,False
Cameroon,CMR,CAF,40,1528.6,4,6,0,0.304,0.92,1.31,2,7.5,0.309,74.1,0,359.0,33,2,3.3,44.1,77.8,0,9.7,0.52,0,1.2,-0.39,40.52499999999999,10.878787878787879,60.95,2.3175,0.2,Developing,5.886104031450156,False,True,False,False,False,False,True,False,False,False
Argentina,ARG,CONMEBOL,8,1804.1,8,2,0,0.719,1.83,0.72,5,14.6,0.424,83.6,5,1078.0,59,10,7.2,63.2,90.3,0,6.7,0.61,1,2.4,1.11,61.64999999999999,18.271186440677965,76.75,6.1903999999999995,0.5,Elite,6.983789965258135,False,False,False,True,False,False,False,True,False,False
Costa Rica,CRC,CONCACAF,45,1415.1,1,6,3,0.318,1.12,2.0,0,7.4,0.287,73.3,1,269.0,33,1,4.1,49.4,71.5,0,0.9,0.73,0,0.6,-0.8799999999999999,43.184999999999995,8.151515151515152,60.45,2.1238,0.0,Developing,5.598421958998375,False,False,True,False,False,False,True,False,False,False
New Zealand,NZL,OFC,48,1431.1,1,7,2,0.361,0.95,1.92,1,6.5,0.226,73.4,0,304.0,20,3,3.7,40.3,75.4,0,13.6,0.4,0,0.5,-0.97,42.25,15.2,57.85,1.469,0.1,Developing,5.720311776607412,False,False,False,False,True,False,True,False,False,False
Argentina,ARG,CONMEBOL,1,1904.9,7,1,2,0.66,2.04,0.81,4,15.2,0.504,89.4,3,724.0,60,8,9.8,66.0,94.2,0,6.0,0.61,1,2.3,1.23,72.19,12.066666666666666,80.1,7.6608,0.4,Elite,6.586171654854675,False,False,False,True,False,False,False,True,False,False
Brazil,BRA,CONMEBOL,6,1856.2,6,2,2,0.682,2.28,0.53,4,14.6,0.487,83.4,4,1030.0,42,13,7.5,66.5,87.2,0,4.5,0.66,1,2.0,1.7499999999999998,62.26,24.523809523809526,76.85,7.1102,0.4,Elite,6.93828448401696,False,False,False,True,False,False,False,True,False,False
Italy,ITA,UEFA,10,1765.1,6,3,1,0.586,1.97,0.74,3,14.6,0.456,84.1,2,550.0,47,8,6.7,53.4,81.1,0,8.0,0.46,1,1.9,1.23,58.74499999999999,11.702127659574469,67.25,6.6576,0.3,Elite,6.311734809152915,False,False,False,False,False,True,False,True,False,False
Austria,AUT,UEFA,25,1589.5,5,3,2,0.532,1.39,0.89,1,12.9,0.307,77.7,2,501.0,33,7,6.7,55.0,84.3,0,8.2,0.7,1,1.7,0.4999999999999999,55.964999999999996,15.181818181818182,69.65,3.9603,0.1,Mid,6.218600119691729,False,False,False,False,False,True,False,False,True,False
Ivory Coast,CIV,CAF,30,1511.9,3,5,2,0.265,0.87,1.43,0,10.6,0.325,74.7,1,301.0,15,10,3.3,45.5,70.9,0,8.3,0.26,0,1.1,-0.5599999999999999,40.345,20.066666666666666,58.2,3.445,0.0,Mid,5.71042701737487,False,True,False,False,False,False,False,False,True,False
Colombia,COL,CONMEBOL,8,1800.7,8,2,0,0.663,1.81,0.82,5,15.1,0.405,83.3,4,701.0,35,11,6.4,54.3,86.1,0,4.7,0.64,1,2.4,0.9900000000000001,58.185,20.02857142857143,70.19999999999999,6.1155,0.5,Elite,6.553933404025811,False,False,False,True,False,False,False,True,False,False
Canada,CAN,CONCACAF,32,1522.8,3,4,3,0.37,1.22,1.34,0,8.7,0.332,70.3,1,277.0,32,2,3.0,41.7,79.6,1,1.5,0.94,0,1.2,-0.1200000000000001,38.805,8.65625,60.65,2.8884,0.0,Mid,5.627621113690637,False,False,True,False,False,False,False,False,True,False
France,FRA,UEFA,8,1884.1,7,0,3,0.813,2.62,0.54,5,16.9,0.489,85.0,4,750.0,43,24,8.5,67.9,94.8,0,6.5,0.51,1,2.4,2.08,67.63,17.441860465116278,81.35,8.2641,0.5,Elite,6.621405651764134,False,False,False,False,False,True,False,True,False,False
Ecuador,ECU,CONMEBOL,25,1634.5,3,4,3,0.464,1.1,1.36,4,9.6,0.342,75.2,2,438.0,36,6,6.0,55.1,76.9,0,5.1,0.76,1,1.2,-0.26,51.96,12.166666666666666,66.0,3.2832000000000003,0.4,Mid,6.0844994130751715,False,False,False,True,False,False,False,False,True,False
Poland,POL,UEFA,12,1533.8,5,3,2,0.503,1.16,1.09,4,9.6,0.342,76.4,2,490.0,35,13,6.0,54.4,84.7,0,8.1,0.49,0,1.7,0.06999999999999984,52.77,14.0,69.55,3.2832000000000003,0.4,Strong,6.19644412779452,False,False,False,False,False,True,False,False,False,True
Argentina,ARG,CONMEBOL,5,1908.7,8,2,0,0.662,2.36,0.5,6,19.8,0.465,87.4,3,973.0,57,23,9.3,65.4,89.9,0,4.5,0.57,1,2.4,1.8599999999999999,69.76,17.07017543859649,77.65,9.207,0.6,Elite,6.881411303642535,False,False,False,True,False,False,False,True,False,False
Iran,IRN,AFC,33,1497.4,3,5,2,0.323,1.2,2.09,1,7.7,0.248,76.0,1,353.0,26,7,4.1,45.7,77.9,0,13.3,0.49,1,1.1,-0.8899999999999999,44.17999999999999,13.576923076923077,61.800000000000004,1.9096,0.1,Mid,5.869296913133774,True,False,False,False,False,False,False,False,True,False
Turkey,TUR,UEFA,30,1567.8,3,6,1,0.214,0.91,2.07,1,9.6,0.349,71.7,1,279.0,34,4,4.8,44.5,75.3,0,6.4,0.65,0,1.0,-1.1599999999999997,44.035,8.205882352941176,59.9,3.3503999999999996,0.1,Mid,5.634789603169249,False,False,False,False,False,True,False,False,True,False
Australia,AUS,AFC,17,1545.4,6,2,2,0.506,1.15,1.42,3,12.0,0.304,74.8,1,376.0,39,10,6.2,51.3,79.5,0,13.9,0.32,1,2.0,-0.27,52.94,9.64102564102564,65.4,3.6479999999999997,0.3,Strong,5.932245187448011,True,False,False,False,False,False,False,False,False,True
Argentina,ARG,CONMEBOL,7,1873.7,8,1,1,0.827,2.75,0.47,7,18.9,0.448,89.9,4,780.0,60,11,7.5,64.5,90.1,0,4.4,0.78,0,2.5,2.2800000000000002,65.985,13.0,77.3,8.4672,0.7,Elite,6.660575149839686,False,False,False,True,False,False,False,True,False,False
China,CHN,AFC,49,1415.0,3,4,3,0.434,0.62,1.23,0,8.4,0.3,74.3,2,371.0,24,8,2.0,46.9,79.7,0,9.0,0.36,0,1.2,-0.61,37.345,15.458333333333334,63.3,2.52,0.0,Developing,5.918893854273146,True,False,False,False,False,False,True,False,False,False
Iran,IRN,AFC,40,1407.2,1,4,5,0.412,0.93,1.61,0,8.9,0.341,76.7,1,314.0,25,6,3.5,42.6,71.1,0,12.1,0.39,0,0.8,-0.68,43.214999999999996,12.56,56.849999999999994,3.0349000000000004,0.0,Developing,5.752572638825633,True,False,False,False,False,False,True,False,False,False
Croatia,CRO,UEFA,9,1729.9,8,3,0,0.643,1.83,1.19,3,16.2,0.405,83.5,4,784.0,40,14,7.5,51.8,85.7,0,6.3,0.49,1,2.1818181818181817,0.6400000000000001,61.904999999999994,19.6,68.75,6.561,0.3,Elite,6.665683717782408,False,False,False,False,False,True,False,True,False,False
Mexico,MEX,CONCACAF,15,1627.0,4,5,1,0.458,1.14,1.48,2,10.2,0.393,74.6,3,524.0,45,3,5.6,54.7,76.0,1,1.2,0.94,1,1.3,-0.3400000000000001,50.28999999999999,11.644444444444444,65.35,4.0085999999999995,0.2,Strong,6.263398262591624,False,False,True,False,False,False,False,False,False,True
Uruguay,URU,CONMEBOL,14,1737.1,7,2,1,0.551,1.67,1.18,3,15.0,0.386,80.8,2,795.0,37,17,5.9,59.1,89.8,0,4.2,0.64,0,2.2,0.49,54.44,21.486486486486488,74.45,5.79,0.3,Strong,6.679599185844383,False,False,False,True,False,False,False,False,False,True
Japan,JPN,AFC,28,1656.8,4,2,4,0.404,1.56,1.46,1,10.1,0.363,74.6,1,425.0,37,6,5.3,51.0,77.1,0,11.9,0.32,1,1.6,0.10000000000000009,48.699999999999996,11.486486486486486,64.05,3.6662999999999997,0.1,Mid,6.054439346269371,True,False,False,False,False,False,False,False,True,False
Croatia,CRO,UEFA,18,1717.8,8,2,0,0.62,1.92,1.2,3,13.8,0.455,80.7,4,639.0,40,11,8.4,58.4,85.1,0,5.6,0.56,0,2.4,0.72,63.845,15.975,71.75,6.279000000000001,0.3,Strong,6.461468176353717,False,False,False,False,False,True,False,False,False,True
Turkey,TUR,UEFA,39,1400.4,3,5,2,0.226,0.88,1.73,1,10.6,0.24,73.8,2,237.0,31,5,4.8,45.4,70.6,0,7.4,0.62,0,1.1,-0.85,44.88999999999999,7.645161290322581,58.0,2.544,0.1,Developing,5.472270673671475,False,False,False,False,False,True,True,False,False,False
Costa Rica,CRC,CONCACAF,49,1551.5,3,6,1,0.44,0.65,1.55,0,6.6,0.246,73.5,0,212.0,31,3,3.4,49.9,73.1,0,1.4,0.8,0,1.0,-0.9,42.025,6.838709677419355,61.5,1.6236,0.0,Developing,5.3612921657094255,False,False,True,False,False,False,True,False,False,False
Argentina,ARG,CONMEBOL,7,1891.8,8,2,0,0.721,2.38,0.46,3,17.0,0.435,86.8,4,1120.0,62,21,9.6,63.8,86.9,0,7.7,0.56,1,2.4,1.92,71.19,18.06451612903226,75.35,7.395,0.3,Elite,7.02197642307216,False,False,False,True,False,False,False,True,False,False
New Zealand,NZL,OFC,48,1596.4,2,5,3,0.201,0.81,1.48,2,7.3,0.264,76.0,0,278.0,16,9,2.7,44.3,72.7,0,11.9,0.53,1,0.9,-0.6699999999999999,38.059999999999995,17.375,58.5,1.9272,0.2,Developing,5.631211781821365,False,False,False,False,True,False,True,False,False,False
Poland,POL,UEFA,28,1587.7,3,4,3,0.467,1.12,1.21,3,11.5,0.338,80.9,3,338.0,30,8,4.8,46.0,75.4,0,5.7,0.67,0,1.2,-0.08999999999999986,49.785000000000004,11.266666666666667,60.7,3.8870000000000005,0.3,Mid,5.82600010738045,False,False,False,False,False,True,False,False,True,False
Jamaica,JAM,CONCACAF,46,1437.4,2,7,1,0.416,0.63,1.53,0,6.7,0.279,76.0,2,297.0,18,6,4.7,40.6,72.4,0,1.9,0.94,1,0.7,-0.9,47.209999999999994,16.5,56.5,1.8693000000000002,0.0,Developing,5.697093486505405,False,False,True,False,False,False,True,False,False,False
Canada,CAN,CONCACAF,49,1488.9,3,7,0,0.337,0.5,1.52,0,10.6,0.273,75.9,1,217.0,20,6,2.9,42.3,77.0,1,0.9,0.82,1,0.9,-1.02,40.085,10.85,59.65,2.8938,0.0,Developing,5.384495062789089,False,False,True,False,False,False,True,False,False,False
Mexico,MEX,CONCACAF,35,1595.4,3,4,3,0.578,1.4,1.28,1,12.4,0.411,76.4,2,265.0,27,13,4.9,48.6,76.8,1,1.3,0.83,0,1.2,0.11999999999999988,49.67,9.814814814814815,62.7,5.0964,0.1,Mid,5.583496308781699,False,False,True,False,False,False,False,False,True,False
Nigeria,NGA,CAF,43,1462.0,2,5,3,0.262,0.81,1.26,0,9.4,0.299,70.1,1,253.0,31,4,3.8,49.0,78.7,0,9.6,0.26,0,0.9,-0.44999999999999996,40.45499999999999,8.161290322580646,63.85,2.8106,0.0,Developing,5.537334267018537,False,True,False,False,False,False,True,False,False,False
New Zealand,NZL,OFC,32,1481.2,2,5,3,0.28,1.0,1.36,1,6.0,0.308,74.1,1,244.0,23,2,5.0,42.3,71.8,0,14.1,0.59,0,0.9,-0.3600000000000001,46.23499999999999,10.608695652173912,57.05,1.8479999999999999,0.1,Mid,5.501258210544727,False,False,False,False,True,False,False,False,True,False
Netherlands,NED,UEFA,14,1727.6,8,1,1,0.698,2.1,1.02,5,12.9,0.358,81.3,3,671.0,46,17,7.7,56.6,83.7,0,7.9,0.57,1,2.5,1.08,62.385,14.58695652173913,70.15,4.6182,0.5,Strong,6.51025834052315,False,False,False,False,False,True,False,False,False,True
Qatar,QAT,AFC,29,1529.8,3,5,2,0.289,1.26,1.84,0,9.5,0.249,70.5,0,214.0,19,10,3.7,43.1,77.3,0,9.7,0.55,1,1.1,-0.5800000000000001,40.515,11.263157894736842,60.2,2.3655,0.0,Mid,5.3706380281276624,True,False,False,False,False,False,False,False,True,False
South Korea,KOR,AFC,26,1650.9,4,3,3,0.587,1.2,1.16,2,10.0,0.347,77.4,2,507.0,33,15,5.1,53.2,82.5,0,9.4,0.61,0,1.5,0.040000000000000036,50.809999999999995,15.363636363636363,67.85,3.4699999999999998,0.2,Mid,6.230481447578482,True,False,False,False,False,False,False,False,True,False
Denmark,DEN,UEFA,18,1608.7,3,4,3,0.567,1.01,0.88,4,10.5,0.371,74.2,2,358.0,38,7,6.0,51.4,83.4,0,5.9,0.58,1,1.2,0.13,52.64,9.421052631578947,67.4,3.8955,0.4,Strong,5.883322388488279,False,False,False,False,False,True,False,False,False,True
Mexico,MEX,CONCACAF,18,1585.1,3,2,5,0.418,1.48,1.1,3,13.0,0.304,80.9,2,278.0,40,3,7.0,50.8,77.4,1,1.6,0.91,1,1.4,0.3799999999999999,56.995,6.95,64.1,3.952,0.3,Strong,5.631211781821365,False,False,True,False,False,False,False,False,False,True
Nigeria,NGA,CAF,39,1556.9,4,4,2,0.377,0.68,1.86,2,6.3,0.237,76.5,1,367.0,21,6,3.7,49.5,77.3,0,7.2,0.41,0,1.4,-1.1800000000000002,43.495000000000005,17.476190476190474,63.4,1.4930999999999999,0.2,Developing,5.908082938168931,False,True,False,False,False,False,True,False,False,False
Netherlands,NED,UEFA,8,1724.0,7,2,1,0.71,1.94,1.02,4,16.2,0.387,82.8,3,816.0,38,13,6.7,53.6,82.5,0,6.5,0.69,1,2.2,0.9199999999999999,59.529999999999994,21.473684210526315,68.05,6.2694,0.4,Elite,6.705639094860003,False,False,False,False,False,True,False,True,False,False
Wales,WAL,UEFA,28,1532.3,2,6,2,0.346,0.94,2.06,2,7.7,0.236,74.9,0,239.0,23,7,2.5,46.0,70.3,0,6.6,0.63,0,0.8,-1.12,38.425000000000004,10.391304347826088,58.15,1.8172,0.2,Mid,5.480638923341991,False,False,False,False,False,True,False,False,True,False
Jamaica,JAM,CONCACAF,50,1485.8,2,6,2,0.263,1.25,1.6,2,9.1,0.26,74.6,2,307.0,22,3,5.5,44.0,78.9,0,1.6,0.89,1,0.8,-0.3500000000000001,47.99,13.954545454545455,61.45,2.366,0.2,Developing,5.730099782973574,False,False,True,False,False,False,True,False,False,False
Argentina,ARG,CONMEBOL,3,1832.2,9,2,0,0.845,1.86,0.49,6,16.5,0.483,84.7,5,729.0,45,8,7.6,61.1,85.2,0,4.6,0.64,1,2.4545454545454546,1.37,64.695,16.2,73.15,7.9695,0.6,Elite,6.593044534142437,False,False,False,True,False,False,False,True,False,False
Chile,CHI,CONMEBOL,43,1459.7,3,6,1,0.233,0.89,1.95,0,7.9,0.255,70.8,0,254.0,18,6,5.1,47.9,76.1,0,4.2,0.77,0,1.0,-1.06,44.959999999999994,14.11111111111111,62.0,2.0145,0.0,Developing,5.541263545158426,False,False,False,True,False,False,True,False,False,False
Portugal,POR,UEFA,14,1697.6,5,1,4,0.637,1.78,0.99,4,13.9,0.374,81.5,4,658.0,48,12,6.8,52.9,85.6,0,7.4,0.74,1,1.9,0.79,58.695,13.708333333333334,69.25,5.1986,0.4,Strong,6.490723534502507,False,False,False,False,False,True,False,False,False,True
Switzerland,SUI,UEFA,22,1548.4,4,2,4,0.538,1.33,1.41,2,10.3,0.309,79.2,1,299.0,31,11,4.3,48.2,80.6,0,6.5,0.72,0,1.6,-0.07999999999999985,48.15,9.64516129032258,64.4,3.1827,0.2,Mid,5.703782474656201,False,False,False,False,False,True,False,False,True,False
Serbia,SRB,UEFA,34,1585.7,6,2,2,0.458,1.56,1.14,4,10.8,0.419,78.0,2,276.0,30,3,5.0,49.3,75.7,0,8.5,0.58,1,2.0,0.42000000000000015,49.379999999999995,9.2,62.5,4.5252,0.4,Mid,5.6240175061873385,False,False,False,False,False,True,False,False,True,False
Uruguay,URU,CONMEBOL,11,1826.3,7,2,1,0.576,2.03,0.67,2,13.1,0.391,80.5,3,810.0,51,20,8.1,54.8,85.1,0,5.7,0.6,1,2.2,1.3599999999999999,62.28499999999999,15.882352941176471,69.94999999999999,5.1221,0.2,Strong,6.698268054115413,False,False,False,True,False,False,False,False,False,True
Brazil,BRA,CONMEBOL,2,1820.9,9,2,0,0.733,1.95,0.79,7,17.3,0.502,89.6,5,859.0,59,19,9.0,64.5,85.8,0,5.1,0.61,1,2.4545454545454546,1.16,70.19,14.559322033898304,75.15,8.6846,0.7,Elite,6.756932389247553,False,False,False,True,False,False,False,True,False,False
Turkey,TUR,UEFA,28,1419.2,2,6,2,0.203,0.89,1.26,0,7.9,0.259,76.0,1,337.0,21,1,4.8,47.7,78.8,0,8.8,0.57,1,0.8,-0.37,45.43,16.047619047619047,63.25,2.0461,0.0,Mid,5.823045895483019,False,False,False,False,False,True,False,False,True,False
Spain,ESP,UEFA,7,1952.7,8,0,2,0.789,2.05,0.55,6,20.0,0.419,87.3,3,1182.0,59,21,9.9,62.7,85.1,0,5.1,0.63,1,2.6,1.4999999999999998,73.095,20.033898305084747,73.9,8.379999999999999,0.6,Elite,7.075808863978387,False,False,False,False,False,True,False,True,False,False
Germany,DEU,UEFA,15,1745.0,8,3,0,0.603,1.54,0.95,3,16.1,0.366,80.3,3,499.0,38,13,7.4,61.3,80.6,0,7.1,0.49,0,2.1818181818181817,0.5900000000000001,60.035,13.131578947368421,70.94999999999999,5.892600000000001,0.3,Strong,6.214608098422191,False,False,False,False,False,True,False,False,False,True
Qatar,QAT,AFC,28,1524.9,4,6,0,0.389,0.68,1.23,2,10.9,0.273,70.2,2,224.0,22,5,2.5,48.2,77.9,0,9.2,0.44,1,1.2,-0.5499999999999999,37.21,10.181818181818182,63.050000000000004,2.9757000000000002,0.2,Mid,5.41610040220442,True,False,False,False,False,False,False,False,True,False
Croatia,CRO,UEFA,12,1807.7,6,3,1,0.603,1.64,0.78,5,13.3,0.393,82.5,3,553.0,46,20,7.0,59.4,86.4,0,8.5,0.57,1,1.9,0.8599999999999999,59.405,12.021739130434783,72.9,5.2269000000000005,0.5,Strong,6.317164686747284,False,False,False,False,False,True,False,False,False,True
Chile,CHI,CONMEBOL,39,1501.5,3,6,1,0.263,1.24,1.87,1,6.2,0.222,73.1,0,351.0,30,4,3.9,47.0,71.2,0,7.9,0.58,0,1.0,-0.6300000000000001,41.865,11.7,59.1,1.3764,0.1,Developing,5.863631175598097,False,False,False,True,False,False,True,False,False,False
Ecuador,ECU,CONMEBOL,19,1614.9,3,5,2,0.571,1.16,1.39,2,10.0,0.306,74.8,1,474.0,28,3,6.2,55.2,76.7,0,4.2,0.61,0,1.1,-0.22999999999999998,53.589999999999996,16.928571428571427,65.95,3.06,0.2,Strong,6.163314804034641,False,False,False,True,False,False,False,False,False,True
Netherlands,NED,UEFA,11,1775.4,5,3,2,0.581,1.94,1.06,5,16.6,0.452,80.7,3,487.0,47,18,6.2,61.0,84.3,0,7.1,0.72,0,1.7,0.8799999999999999,55.754999999999995,10.361702127659575,72.65,7.5032000000000005,0.5,Strong,6.1903154058531475,False,False,False,False,False,True,False,False,False,True
Brazil,BRA,CONMEBOL,5,1937.3,9,0,1,0.666,2.2,0.79,4,17.0,0.454,88.5,4,717.0,51,8,7.7,63.5,91.9,0,4.1,0.77,1,2.8,1.4100000000000001,64.585,14.058823529411764,77.7,7.718,0.4,Elite,6.576469569048224,False,False,False,True,False,False,False,True,False,False
Ivory Coast,CIV,CAF,42,1466.4,3,5,2,0.225,0.82,1.3,2,10.8,0.273,70.1,2,224.0,15,3,2.1,42.0,70.7,0,8.4,0.26,0,1.1,-0.4800000000000001,34.135,14.933333333333334,56.35,2.9484000000000004,0.2,Developing,5.41610040220442,False,True,False,False,False,False,True,False,False,False
Argentina,ARG,CONMEBOL,8,1796.1,8,2,0,0.77,2.0,0.44,7,17.0,0.547,88.8,5,1068.0,45,16,7.8,57.7,85.2,0,7.9,0.59,1,2.4,1.56,66.08,23.733333333333334,71.45,9.299000000000001,0.7,Elite,6.974478911025045,False,False,False,True,False,False,False,True,False,False
Ghana,GHA,CAF,37,1531.5,1,5,4,0.351,0.89,1.69,2,10.4,0.254,74.0,1,307.0,19,10,2.1,44.5,75.5,0,10.3,0.49,1,0.7,-0.7999999999999999,36.76,16.157894736842106,60.0,2.6416,0.2,Developing,5.730099782973574,False,True,False,False,False,False,True,False,False,False
Denmark,DEN,UEFA,28,1700.5,4,4,2,0.453,1.23,1.18,3,10.1,0.402,77.4,2,447.0,42,9,6.3,55.6,79.7,0,8.0,0.71,0,1.4,0.050000000000000044,53.67,10.642857142857142,67.65,4.0602,0.3,Mid,6.104793232414985,False,False,False,False,False,True,False,False,True,False
Tunisia,TUN,CAF,39,1572.9,3,4,3,0.237,1.01,1.79,2,7.9,0.308,73.1,0,344.0,29,3,2.8,41.9,77.5,0,8.1,0.26,0,1.2,-0.78,37.754999999999995,11.862068965517242,59.7,2.4332000000000003,0.2,Developing,5.84354441703136,False,True,False,False,False,False,True,False,False,False
Ecuador,ECU,CONMEBOL,29,1569.7,6,5,0,0.544,1.39,1.48,1,11.2,0.349,76.6,2,337.0,40,12,6.3,48.3,77.5,0,7.3,0.58,1,1.6363636363636365,-0.09000000000000008,54.3,8.425,62.9,3.9087999999999994,0.1,Mid,5.823045895483019,False,False,False,True,False,False,False,False,True,False
Sweden,SWE,UEFA,30,1664.9,4,2,4,0.597,1.02,1.26,4,11.3,0.362,74.9,3,457.0,41,7,5.5,53.3,77.9,0,6.0,0.68,1,1.6,-0.24,51.435,11.146341463414634,65.6,4.0906,0.4,Mid,6.126869184114185,False,False,False,False,False,True,False,False,True,False
Denmark,DEN,UEFA,17,1651.1,6,4,0,0.546,1.39,0.96,1,11.6,0.376,78.6,1,542.0,33,10,5.9,54.6,76.7,0,8.0,0.7,0,1.8,0.42999999999999994,53.62,16.424242424242426,65.65,4.3616,0.1,Strong,6.297109319933935,False,False,False,False,False,True,False,False,False,True
Saudi Arabia,KSA,AFC,46,1589.0,1,5,4,0.243,0.78,1.97,2,9.4,0.334,76.5,2,225.0,35,8,2.1,50.0,79.8,0,10.2,0.46,0,0.7,-1.19,36.555,6.428571428571429,64.9,3.1396,0.2,Developing,5.420534999272286,True,False,False,False,False,False,True,False,False,False
Argentina,ARG,CONMEBOL,4,1845.2,6,2,2,0.662,2.29,0.89,5,14.5,0.497,87.3,3,1062.0,52,22,7.4,62.5,87.4,0,5.4,0.61,1,2.0,1.4,63.074999999999996,20.423076923076923,74.95,7.2065,0.5,Elite,6.968850378341948,False,False,False,True,False,False,False,True,False,False
Germany,DEU,UEFA,8,1695.0,5,1,4,0.718,1.75,0.91,4,16.4,0.428,83.8,2,451.0,40,12,5.8,58.5,88.9,0,8.7,0.74,1,1.9,0.84,56.809999999999995,11.275,73.7,7.0192,0.4,Elite,6.113682179832232,False,False,False,False,False,True,False,True,False,False
Ecuador,ECU,CONMEBOL,24,1602.6,6,4,0,0.57,1.3,1.33,3,11.2,0.381,75.2,2,549.0,27,12,5.4,54.1,84.2,0,5.2,0.79,0,1.8,-0.030000000000000027,50.92,20.333333333333332,69.15,4.2672,0.3,Mid,6.309918278226516,False,False,False,True,False,False,False,False,True,False
Belgium,BEL,UEFA,8,1779.4,7,3,0,0.711,1.45,1.14,5,12.1,0.4,84.4,4,730.0,54,11,4.8,56.5,82.5,0,5.9,0.73,0,2.1,0.31000000000000005,53.45,13.518518518518519,69.5,4.84,0.5,Elite,6.594413459749778,False,False,False,False,False,True,False,True,False,False
Australia,AUS,AFC,26,1689.2,5,2,3,0.566,1.03,0.97,3,9.3,0.394,79.3,2,410.0,27,3,6.3,45.5,76.2,0,10.6,0.45,0,1.8,0.06000000000000005,55.464999999999996,15.185185185185185,60.85,3.6642000000000006,0.3,Mid,6.018593214496234,True,False,False,False,False,False,False,False,True,False
Switzerland,SUI,UEFA,23,1680.1,3,5,2,0.488,1.54,1.3,4,13.7,0.386,74.3,1,295.0,38,7,5.9,51.4,83.9,0,6.6,0.56,1,1.1,0.24,51.535000000000004,7.7631578947368425,67.65,5.2882,0.4,Mid,5.69035945432406,False,False,False,False,False,True,False,False,True,False
South Korea,KOR,AFC,32,1662.9,5,2,3,0.461,1.67,1.2,1,9.2,0.359,80.3,3,293.0,43,10,7.0,45.5,79.2,0,9.1,0.43,1,1.8,0.47,57.214999999999996,6.813953488372093,62.35,3.3027999999999995,0.1,Mid,5.683579767338681,True,False,False,False,False,False,False,False,True,False
Mexico,MEX,CONCACAF,12,1557.1,4,5,1,0.575,1.59,1.47,3,12.0,0.363,80.6,3,389.0,27,14,5.2,55.5,75.1,1,0.9,0.91,0,1.3,0.1200000000000001,52.16,14.407407407407407,65.3,4.356,0.3,Strong,5.966146739123692,False,False,True,False,False,False,False,False,False,True
Cameroon,CMR,CAF,47,1498.5,2,4,4,0.347,0.74,1.35,0,10.6,0.349,72.0,2,255.0,33,4,6.5,40.9,75.0,0,9.1,0.53,1,1.0,-0.6100000000000001,51.42,7.7272727272727275,57.95,3.6994,0.0,Developing,5.545177444479562,False,True,False,False,False,False,True,False,False,False
Italy,ITA,UEFA,10,1687.3,7,1,2,0.557,1.89,1.08,5,14.0,0.444,79.8,2,540.0,50,9,7.4,58.8,89.7,0,5.8,0.74,1,2.3,0.8099999999999998,59.4,10.8,74.25,6.216,0.5,Elite,6.293419278846481,False,False,False,False,False,True,False,True,False,False
Canada,CAN,CONCACAF,48,1436.6,4,7,0,0.21,0.94,1.29,1,10.5,0.223,76.0,1,208.0,25,3,3.5,46.6,73.2,1,1.6,0.74,0,1.0909090909090908,-0.3500000000000001,40.949999999999996,8.32,59.900000000000006,2.3415,0.1,Developing,5.342334251964811,False,False,True,False,False,False,True,False,False,False
Netherlands,NED,UEFA,11,1680.3,7,1,2,0.659,1.54,1.12,5,13.9,0.375,77.3,2,467.0,42,6,5.7,60.2,88.2,0,8.4,0.64,0,2.3,0.41999999999999993,53.595,11.119047619047619,74.2,5.2125,0.5,Strong,6.148468295917647,False,False,False,False,False,True,False,False,False,True
Portugal,POR,UEFA,12,1665.6,6,2,2,0.639,2.13,1.18,4,14.1,0.465,82.9,3,469.0,37,9,6.7,50.5,82.1,0,6.3,0.71,1,2.0,0.95,58.855000000000004,12.675675675675675,66.3,6.5565,0.4,Strong,6.152732694704104,False,False,False,False,False,True,False,False,False,True
Argentina,ARG,CONMEBOL,2,1988.5,9,2,0,0.83,1.85,0.71,3,18.1,0.536,89.7,5,1195.0,54,16,9.5,57.3,88.8,0,7.4,0.61,0,2.4545454545454546,1.1400000000000001,72.945,22.12962962962963,73.05,9.701600000000001,0.3,Elite,7.086737934510577,False,False,False,True,False,False,False,True,False,False
Spain,ESP,UEFA,5,1952.8,6,2,2,0.744,2.23,0.71,5,16.2,0.524,86.2,3,1191.0,55,21,8.5,65.1,91.1,0,6.0,0.71,1,2.0,1.52,67.36,21.654545454545456,78.1,8.4888,0.5,Elite,7.083387847625295,False,False,False,False,False,True,False,True,False,False
